index,case-name,Porosity,Eff. Porosity,K(x)[D],K(y)[D],K(z)[D],M. time[s],S. Time[s]
3479,3513.0,0.180575407,0.178584418,1.2519,1.43,1.8592,296.0,88.0
3481,3515.0,0.18632563,0.182339682,2.0773,1.9263,0.8064,299.0,90.0
3483,3517.0,0.20436029600000002,0.202382313,2.7207,3.6477,1.3313,324.0,91.0
3485,3519.0,0.22017629600000002,0.21845023100000002,2.5862,3.7013,2.6421,334.0,96.0
3487,3521.0,0.14651437,0.14361702,0.4324,0.435,0.4475,250.0,75.0
3489,3523.0,0.176623704,0.17530388100000002,0.4711,1.0746,1.0312,307.0,87.0
3493,3527.0,0.205456,0.203055215,1.4599,0.9447,1.2549,319.0,93.0
3495,3529.0,0.231577778,0.227397254,1.6438,0.8029,1.6192,303.0,93.0
3499,3533.0,0.194639407,0.185451155,0.9827,1.7799,1.2371,285.0,82.0
3501,3535.0,0.167930667,0.161670055,0.9337,1.4478,1.2082,282.0,82.0
3505,3539.0,0.181236148,0.161639825,2.1502,2.2062,0.4676,283.0,77.0
3507,3541.0,0.183976296,0.17118697300000002,2.3467,2.2683,1.0601,293.0,82.0
3509,3543.0,0.12288414800000001,0.117905665,0.1601,0.2344,0.3963,196.0,65.0
3510,3545.0,0.15491259300000002,0.14667587,0.1311,0.5434,0.8585,250.0,74.0
3514,3549.0,0.20032888899999998,0.192053657,0.6609999999999999,1.1039,0.6641,337.0,99.0
3516,3551.0,0.22507851899999998,0.222052105,1.6431,2.0391,1.4558,296.0,93.0
3519,3555.0,0.213950815,0.20987940600000002,1.9169999999999998,2.2519,1.885,251.0,54.0
3521,3557.0,0.175755556,0.17401965600000002,1.3184,1.6073,1.1248,261.0,62.0
3525,3561.0,0.17056651899999997,0.16697377800000002,1.8774,1.4419,0.4067,265.0,75.0
3526,3563.0,0.166619556,0.127375559,2.1438,1.6945,0.2044,112.0,14.0
3552,3589.0,0.10914755599999999,0.052226274,0.0444,0.0498,0.297,68.0,10.0
3554,3591.0,0.139239704,0.136125526,0.0569,0.9681,1.016,214.0,68.0
3556,3593.0,0.161665185,0.159313218,0.3113,1.5567,1.159,257.0,78.0
3558,3595.0,0.17641244399999997,0.173809164,0.4192,1.0406,0.6927,292.0,88.0
3560,3597.0,0.18967377800000002,0.18614868899999998,0.4209,3.1135,1.1785,281.0,83.0
3562,3599.0,0.21156563,0.20936661199999998,5.4294,4.2469,1.8454,287.0,83.0
3564,3601.0,0.22875229600000002,0.227122943,6.4007,5.4313,2.0193,306.0,89.0
3566,3603.0,0.21768711100000002,0.216615145,5.1487,1.8849,1.2093,330.0,100.0
3568,3605.0,0.19027911100000003,0.188600695,1.1845,1.5086,0.9847,299.0,92.0
3570,3607.0,0.16277837,0.131426407,1.172,0.9601,0.2936,112.0,16.0
3572,3609.0,0.16843348100000002,0.12236518099999999,1.0194,0.3276,0.0799,106.0,14.0
3574,3611.0,0.165469926,0.162187327,1.4152,0.4701,0.3286,243.0,75.0
3576,3613.0,0.11918074099999999,0.063504943,0.0247,0.4522,0.6749,75.0,10.0
3578,3615.0,0.15724000000000002,0.154094588,0.1348,0.8397,1.0629,259.0,77.0
3582,3619.0,0.21499407399999998,0.21363690899999999,3.5806,2.926,1.2947,264.0,47.0
3584,3621.0,0.239008296,0.236059889,5.4724,4.4993,1.6955,272.0,49.0
3588,3625.0,0.252524148,0.251872529,12.5149,2.2695,2.0785,326.0,82.0
3590,3627.0,0.217933037,0.216555804,6.1168,1.3334,1.1056,313.0,76.0
3594,3631.0,0.18340237,0.166034402,1.236,1.5466,0.0498,259.0,66.0
3596,3633.0,0.17147763,0.15734937400000001,0.8512,0.5205,0.17,244.0,68.0
3598,3635.0,0.125273481,0.11540663400000001,0.2478,0.8392,0.5571,215.0,58.0
3600,3637.0,0.147364444,0.14101946099999998,0.3965,0.6298,0.9694,252.0,64.0
3602,3639.0,0.16998488899999997,0.16856702199999998,1.0177,0.8637,1.4198,271.0,78.0
3604,3641.0,0.203359111,0.20330489399999999,4.1249,2.3009,2.4553,257.0,55.0
3606,3643.0,0.226108741,0.22540317899999998,4.1301,5.4045,2.8817,261.0,54.0
3608,3645.0,0.274463407,0.27439627699999997,13.1046,5.511,5.897,307.0,75.0
3610,3647.0,0.263444444,0.26201980399999997,13.993,5.5945,3.0865,296.0,84.0
3612,3649.0,0.246871111,0.24461168,10.3574,1.6593,1.6657,334.0,93.0
3614,3651.0,0.196126815,0.193204645,1.6022,1.219,1.4461,304.0,85.0
3616,3653.0,0.19102044399999998,0.185264176,1.556,1.5735,1.3385,303.0,84.0
3618,3655.0,0.19546251899999997,0.193088202,1.6294,2.1802,1.0078,295.0,84.0
3620,3657.0,0.18553066699999998,0.18336862899999998,1.8525,2.2629,0.2952,280.0,84.0
3621,3659.0,0.148208889,0.13489952300000002,0.3161,0.8575,0.6142,133.0,16.0
3623,3661.0,0.16848533300000001,0.166205706,0.4119,0.8473,1.6286,297.0,89.0
3627,3665.0,0.196122667,0.191668502,4.026,3.3674,0.9727,262.0,79.0
3629,3667.0,0.232417185,0.229679075,6.074,4.0958,1.5385,291.0,87.0
3633,3671.0,0.267629037,0.264888315,13.0309,2.1287,5.7999,329.0,98.0
3635,3673.0,0.23334488899999997,0.23032622600000002,7.0087,1.3172,3.4179,309.0,92.0
3639,3677.0,0.205726815,0.202957807,1.2279,2.3403,2.0674,315.0,91.0
3641,3679.0,0.204314667,0.200240447,1.7192,2.3284,1.4863,325.0,88.0
3643,3681.0,0.147208593,0.139257152,0.3394,0.6128,0.5036,292.0,72.0
3645,3683.0,0.163514667,0.160760909,0.647,1.0183,1.2903,255.0,48.0
3649,3687.0,0.184136889,0.182659899,4.531000000000001,4.0049,1.6564,224.0,45.0
3651,3689.0,0.18859822199999998,0.184856628,3.9375,2.6781,0.6226,234.0,53.0
3655,3693.0,0.260240593,0.256764225,13.0063,4.7757,4.1939,319.0,79.0
3657,3695.0,0.266530074,0.264367684,10.4753,1.6380000000000001,3.5759,269.0,62.0
3661,3699.0,0.221474667,0.21905931399999998,1.3599,1.5327,2.1298,298.0,61.0
3663,3701.0,0.22510311100000002,0.221839373,1.2933,2.6553,2.9066,283.0,58.0
6295,6349.0,0.21508503699999998,0.214135148,2.6101,2.9891,2.5631,281.0,54.0
6297,6351.0,0.249731852,0.24871291199999998,4.2868,3.0388,3.0587,294.0,61.0
6299,6353.0,0.280653333,0.278149301,2.3284,4.973,4.5360000000000005,322.0,69.0
6301,6355.0,0.309280889,0.306547787,3.9876,16.7402,5.3882,335.0,71.0
6303,6357.0,0.274669037,0.270855983,3.9748,7.8057,5.0555,288.0,63.0
6305,6359.0,0.249325926,0.24597092,3.3579,3.3151,5.2477,280.0,63.0
6307,6361.0,0.21125748100000002,0.209039678,1.2928,1.062,3.5094,251.0,57.0
6309,6363.0,0.222661037,0.211759277,0.6069,1.1302,3.0797,269.0,58.0
6311,6365.0,0.203962074,0.199123048,0.8865,2.4755,1.4480000000000002,272.0,61.0
6313,6367.0,0.189220148,0.185163408,0.5271,1.166,1.1592,291.0,66.0
6315,6369.0,0.13607940699999999,0.094561671,0.0353,0.2414,0.2179,118.0,15.0
6317,6371.0,0.138345185,0.13102333800000002,0.1493,0.314,0.0779,265.0,52.0
6319,6373.0,0.22928237,0.226377264,3.7978,3.0045,3.2108,292.0,56.0
6321,6375.0,0.249659556,0.248459874,3.0695,2.7876,4.3260000000000005,304.0,60.0
6325,6379.0,0.261896,0.256620912,3.1697,7.3909,3.9285,282.0,55.0
6327,6381.0,0.246499259,0.24289639600000001,3.3258,5.8782,5.8104,256.0,47.0
6331,6385.0,0.23040711100000003,0.226008903,0.7737,1.0348,3.4017,255.0,52.0
6333,6387.0,0.216219259,0.214417296,1.1092,3.3289,1.8353,269.0,51.0
6337,6391.0,0.176681778,0.171270946,1.4831,0.6448,0.4031,259.0,47.0
6339,6393.0,0.14919200000000002,0.143456912,0.2232,0.3421,0.1705,251.0,44.0
6341,6395.0,0.217883556,0.216748382,2.7966,2.3263,1.1179999999999999,267.0,50.0
6343,6397.0,0.21971999999999997,0.21816360399999998,3.1195,2.5944,3.2510000000000003,258.0,49.0
6345,6399.0,0.222476444,0.217941915,2.2939,3.5413,2.8121,260.0,47.0
6347,6401.0,0.242158519,0.234491277,2.615,4.5322,4.7082,265.0,48.0
6349,6403.0,0.228916148,0.224489555,2.5714,2.0311,5.9914,230.0,44.0
6351,6405.0,0.232934815,0.230027282,2.5642,1.8502,6.6798,246.0,47.0
6352,6407.0,0.207289778,0.201419425,1.5017,1.4286,4.5045,254.0,67.0
6353,6409.0,0.207926222,0.198012368,0.6058,1.0331,2.2412,277.0,71.0
6354,6411.0,0.216073185,0.212960648,2.6962,2.5382,1.4169,281.0,75.0
6355,6413.0,0.202082667,0.197178238,2.8623,1.0065,1.2889,293.0,73.0
6356,6415.0,0.16906607399999998,0.165619016,1.5105,0.6798,0.4507,283.0,71.0
6357,6417.0,0.153396741,0.144795998,0.3294,0.4298,0.3291,254.0,64.0
6358,6419.0,0.20567940699999998,0.20147652600000002,2.2024,2.0419,2.5364,269.0,70.0
6359,6421.0,0.214333926,0.21274231899999999,2.9942,2.9353,3.8025,279.0,70.0
6360,6425.0,0.20030577800000002,0.197501813,1.6436,2.8572,4.672,262.0,68.0
6361,6427.0,0.214980444,0.212921461,2.6055,2.9445,5.8441,248.0,65.0
6362,6431.0,0.23240740699999998,0.228278409,1.2087,1.5308,3.3369999999999997,282.0,72.0
6363,6433.0,0.232733926,0.23076288399999997,2.4886,3.1607,2.0063,301.0,77.0
6364,6437.0,0.206965333,0.204451403,4.6772,1.2984,1.0302,301.0,76.0
6365,6439.0,0.18428266699999998,0.179837293,1.2221,0.5775,0.4545,278.0,71.0
6366,6441.0,0.20991674100000002,0.20275963100000002,2.2603,2.1322,1.5568,266.0,70.0
6367,6443.0,0.218556444,0.21435235800000002,2.3889,3.5948,4.0016,288.0,69.0
6368,6447.0,0.22187407399999998,0.219003332,1.2584,3.2749,5.4172,263.0,70.0
6369,6449.0,0.208682074,0.20430697,2.1231,2.5981,6.7694,241.0,63.0
6370,6453.0,0.22598370399999998,0.223717005,1.1925,1.067,7.4945,272.0,73.0
6371,6455.0,0.219172148,0.21017499,0.6927,1.3658,1.9758,287.0,75.0
6372,6459.0,0.23063437,0.22737822,5.2544,2.2419,3.5182,361.0,85.0
6373,6461.0,0.217336593,0.215749665,4.0008,1.6226,2.9,322.0,82.0
6374,6487.0,0.21196563,0.210786312,2.4952,1.9533,0.9947,246.0,69.0
6375,6489.0,0.204221037,0.195479748,2.0259,3.7779,2.4043,253.0,65.0
6376,6491.0,0.189097185,0.187155243,2.334,1.8496,3.0235,255.0,67.0
6377,6493.0,0.213818074,0.212918102,2.2075,1.6596,5.5319,274.0,73.0
6378,6495.0,0.203552,0.201564978,2.6752,1.4363,4.2698,253.0,64.0
6379,6497.0,0.22541629600000002,0.223199733,2.7031,1.2906,5.3681,284.0,75.0
6380,6499.0,0.192834074,0.187963622,0.6274,1.1863,2.0423,279.0,69.0
6381,6501.0,0.181501926,0.17725540899999997,0.6589,1.2197,0.369,291.0,74.0
6382,6503.0,0.21832474100000002,0.21570488,1.7189,2.8894,0.8527,332.0,85.0
6383,6505.0,0.21640948100000001,0.214389306,3.7994,1.7825,1.7493,359.0,87.0
6384,6507.0,0.21899496300000001,0.216172888,3.3565,1.4959,2.1728,329.0,82.0
6385,6509.0,0.194621333,0.19062723899999998,0.7583,1.0386,2.2691,284.0,74.0
6386,6511.0,0.220889185,0.22036705,2.0239,2.3521,2.2409,256.0,73.0
6387,6513.0,0.21844266699999998,0.21808075,2.9225,2.9351,3.4364,271.0,68.0
6388,6517.0,0.19943348100000002,0.198618092,3.0077,0.312,3.9726,272.0,72.0
6389,6519.0,0.209679111,0.20094357899999998,2.4887,0.3954,4.2206,265.0,66.0
6390,6523.0,0.184525333,0.172499189,0.2326,0.9372,0.9919,254.0,64.0
6391,6525.0,0.184564444,0.176618335,0.2644,2.4693,0.2528,286.0,72.0
6392,6529.0,0.205533037,0.20335863699999998,3.2372,1.9802,1.2775,348.0,83.0
6393,6531.0,0.219151407,0.217005898,1.6678,1.9993,2.2294,321.0,80.0
6394,6533.0,0.21326844399999997,0.209996968,3.1696,1.7417,1.0599,245.0,68.0
6395,6535.0,0.232613037,0.232634918,2.6988,4.1401,2.9058,279.0,74.0
6396,6537.0,0.20494044399999997,0.203705725,2.5822,1.5698,3.5882,274.0,70.0
6397,6539.0,0.205406222,0.20177770899999997,1.9791,0.951,3.988,267.0,72.0
6398,6541.0,0.21077392600000003,0.205588955,1.244,0.9475,3.3279,254.0,66.0
6399,6543.0,0.22669037,0.222260357,2.0269,2.0263,3.7611,277.0,70.0
6400,6545.0,0.20241363,0.19872669699999998,1.4723,1.0898,1.2967,279.0,70.0
6401,6547.0,0.176716741,0.173219116,0.4056,0.8939,0.5429,285.0,74.0
6402,6549.0,0.199674667,0.19643256,0.7553,2.1957,0.63,321.0,82.0
6403,6551.0,0.20855585199999999,0.206091672,1.696,1.9344,0.9267,372.0,93.0
6404,6553.0,0.21677007399999998,0.215521259,1.9584,3.3583,1.2973,347.0,90.0
6405,6555.0,0.205186074,0.20248755899999998,0.6126,2.7815,1.8815,295.0,75.0
6406,6557.0,0.243236741,0.24299492399999997,2.2809,5.3725,3.617,266.0,71.0
6407,6559.0,0.239409185,0.238842188,3.0052,4.2003,4.6708,293.0,78.0
6408,6563.0,0.198209778,0.196944234,1.3428,1.1267,2.5809,281.0,71.0
6409,6565.0,0.210054815,0.20819771,1.3335,1.1158,3.3718,273.0,71.0
6410,6569.0,0.17892503699999998,0.174249182,1.301,1.197,0.7966,249.0,62.0
6411,6571.0,0.158157926,0.152431926,0.2248,1.1917,0.3439,255.0,63.0
6412,6575.0,0.191849778,0.183882543,1.1475,3.0357,0.7952,320.0,82.0
6413,6577.0,0.20473333300000002,0.202434936,1.193,2.782,2.0812,323.0,84.0
6414,6579.0,0.24477363,0.242893037,6.5577,7.4027,2.8338,258.0,70.0
6415,6581.0,0.240112593,0.23993831300000001,3.568,6.0296,4.5665,273.0,73.0
6416,6585.0,0.226425778,0.222174145,4.23,2.1658,4.8165,285.0,73.0
6417,6587.0,0.23632237,0.23401319199999998,4.1835,2.3174,3.9116,290.0,72.0
6418,6591.0,0.208723259,0.20444356600000002,2.3857,4.5999,1.2689,277.0,67.0
6419,6593.0,0.195663704,0.19435227300000002,1.1179999999999999,4.6675,1.1914,271.0,69.0
6420,6597.0,0.199371259,0.192772465,1.5577,2.4518,2.1231,308.0,76.0
6421,6599.0,0.189163852,0.18778112100000002,1.6321,3.235,1.6745,293.0,76.0
6422,6625.0,0.250720296,0.248593111,7.5441,8.9785,6.0881,283.0,73.0
6423,6627.0,0.248632593,0.24609408,3.5309,4.8267,7.3739,280.0,77.0
6424,6629.0,0.20923437,0.205995383,2.8336,2.1551,5.6111,262.0,70.0
6425,6631.0,0.210697778,0.206607825,4.7549,1.9582,3.4691,271.0,69.0
6426,6633.0,0.22921955600000002,0.224088725,5.9351,2.6598,2.9813,301.0,72.0
6427,6635.0,0.247092741,0.24601570600000003,6.5755,3.4208,4.2358,279.0,72.0
6428,6637.0,0.239056593,0.236813405,3.6136,6.2068,3.6843,285.0,74.0
6429,6639.0,0.21525096300000002,0.210126846,1.2755,6.309,2.3548,268.0,69.0
6430,6641.0,0.209383407,0.20534935199999999,1.7258,3.6447,2.5864,276.0,71.0
6431,6643.0,0.20784059300000002,0.204683168,1.9481,3.4795,1.7593,276.0,70.0
6432,6645.0,0.210431111,0.20958829999999998,2.3642,3.9023,2.0836,280.0,76.0
6433,6647.0,0.211505185,0.206490263,1.9269999999999998,3.0369,3.1157,290.0,75.0
6434,6649.0,0.269759111,0.268510342,6.7809,6.8655,5.3789,297.0,82.0
6435,6651.0,0.237912593,0.236533496,2.474,2.6714,5.61,294.0,81.0
6436,6655.0,0.197303704,0.192926975,4.0936,1.9274,1.082,288.0,68.0
6437,6657.0,0.24648,0.244778506,6.9188,3.2077,3.6525,297.0,80.0
6438,6661.0,0.234762074,0.230841259,3.1189,6.4167,3.6427,261.0,71.0
6439,6663.0,0.19377511100000003,0.181458528,1.266,5.3675,2.5855,243.0,56.0
6440,6667.0,0.192327704,0.19028351,1.5417,2.9329,1.9541,264.0,68.0
6441,6669.0,0.180085926,0.17904458899999998,1.5784,1.9237,1.9992,287.0,70.0
6442,6671.0,0.280941926,0.280156811,12.3389,6.8666,5.9708,320.0,84.0
6443,6673.0,0.274090963,0.27302696,8.6976,4.5031,5.6616,307.0,81.0
6444,6675.0,0.22805777800000002,0.22638846,3.2634,2.8826,4.3724,285.0,78.0
6445,6677.0,0.23240237,0.228961387,5.2381,2.1799,2.1134,284.0,74.0
6446,6679.0,0.239112889,0.23711570699999998,5.3697,2.6123,2.1392,301.0,81.0
6447,6681.0,0.253699556,0.251866931,7.3105,3.7052,5.7436,313.0,82.0
6448,6683.0,0.24471229600000002,0.243659988,4.6626,5.4658,6.081,307.0,80.0
6449,6685.0,0.21549570399999998,0.21271320800000001,2.0909,7.1466,3.2865,271.0,68.0
6450,6687.0,0.19505777800000001,0.193325566,1.6522,3.9558,2.4619,249.0,66.0
6451,6689.0,0.182440593,0.18025379800000002,1.5806,2.6257,1.3167,252.0,64.0
6452,6691.0,0.182847111,0.17479108699999998,1.0875,2.0808,0.9161,284.0,68.0
6453,6693.0,0.19450251899999998,0.192474641,1.2057,1.5037,2.5011,293.0,72.0
6454,6695.0,0.24794992600000001,0.24552082600000003,8.7772,3.6713,4.1927,307.0,81.0
6455,6697.0,0.244802963,0.244243319,4.6396,3.2165,5.0682,307.0,80.0
6456,6701.0,0.21772503699999998,0.21299199800000002,3.3516,1.265,1.0724,277.0,76.0
6457,6703.0,0.245392296,0.244166064,5.6545,2.8323,3.8758,242.0,83.0
6458,6707.0,0.245078519,0.243352088,4.1791,6.171,6.1289,303.0,79.0
6459,6709.0,0.201025481,0.197967583,1.2937,5.2129,2.6226,256.0,69.0
6460,6713.0,0.180505185,0.16906638,1.1756,2.2407,1.6106,260.0,65.0
6461,6715.0,0.18121037,0.17869974100000002,1.2592,1.1996,1.4162,293.0,69.0
6462,6717.0,0.232375407,0.23111780899999998,8.1138,4.0698,3.466,321.0,79.0
6463,6719.0,0.23889925899999997,0.237824438,8.5778,3.3789,3.0816,293.0,76.0
6464,6723.0,0.198156148,0.19621311100000002,2.7161,1.4079,1.4734,264.0,70.0
6465,6725.0,0.205622222,0.202982439,2.0780000000000003,1.1641,1.63,288.0,75.0
6466,6729.0,0.229665185,0.22597867300000002,3.0383,3.2584,4.9719999999999995,339.0,82.0
6467,6731.0,0.192887704,0.189208658,1.4173,1.91,3.1973,282.0,75.0
6468,6735.0,0.157304889,0.154054281,1.291,1.9256,1.3349,235.0,59.0
6469,6737.0,0.17861866699999998,0.178213818,1.0829,1.5317,0.9341,286.0,73.0
6470,6763.0,0.232459852,0.23052888,7.1453,2.5387,2.8059,315.0,78.0
6471,6765.0,0.222751704,0.218046042,6.8812,1.7937,2.0829,286.0,72.0
6472,6767.0,0.218221926,0.213657063,2.5249,2.0882,2.5189,287.0,74.0
6473,6769.0,0.22482725899999997,0.223678938,3.1189,1.3519,2.8813,289.0,73.0
6474,6771.0,0.229702519,0.228392612,3.6266,0.8855,3.6915,293.0,83.0
6475,6773.0,0.234576593,0.23308277300000002,4.2038,2.4124,3.4878,341.0,84.0
6476,6775.0,0.21825451899999998,0.214673693,2.4218,2.7377,3.6578,354.0,85.0
6477,6777.0,0.19968740699999998,0.19500278199999999,2.9528,3.3274,3.8105,299.0,70.0
6478,6779.0,0.17528711100000002,0.17104254,2.1177,2.8077,2.0107,255.0,65.0
6479,6781.0,0.157556741,0.154013974,1.2749,2.1283,1.5271,234.0,59.0
6480,6783.0,0.166642074,0.164944995,0.8098,1.5529,1.0385,261.0,64.0
6481,6785.0,0.196257778,0.19250263199999998,1.9308,1.3925,1.7539,305.0,75.0
6482,6787.0,0.193071407,0.18982445899999997,2.3355,1.4262,1.8494,302.0,75.0
6483,6789.0,0.20377214800000001,0.201719488,2.4105,1.9593,1.5439,274.0,73.0
6484,6793.0,0.23098459300000002,0.23057142600000002,4.1971,0.9442,4.2613,292.0,78.0
6485,6795.0,0.222873481,0.220627926,3.0273,0.8814,3.9488,327.0,84.0
6486,6799.0,0.207070222,0.201605285,2.7949,3.7506,3.7449,325.0,80.0
6487,6801.0,0.199306667,0.19481244399999997,1.8711,3.6353,3.514,289.0,70.0
6488,6805.0,0.18476325899999999,0.18293644899999997,1.3707,2.2613,2.2471,270.0,72.0
6489,6807.0,0.192462222,0.19127886800000002,1.1871,1.6813,1.3526,315.0,79.0
6490,6809.0,0.20525807399999998,0.201872878,1.8630000000000002,1.1422,2.5661,306.0,74.0
6491,6811.0,0.16446637,0.155766206,0.47,1.2790000000000001,1.6147,259.0,64.0
6492,6813.0,0.181464593,0.175106824,0.727,2.0614,2.0761,264.0,66.0
6493,6815.0,0.201874074,0.19911521100000001,1.9555,1.7902,4.1073,283.0,69.0
6494,6817.0,0.21076148100000003,0.208993772,3.1179,1.5724,4.242,297.0,78.0
6495,6819.0,0.21897511100000003,0.21787473699999998,3.5277,2.3307,4.0606,313.0,83.0
6496,6821.0,0.200091259,0.195914167,2.4916,2.9859,3.719,308.0,76.0
6497,6823.0,0.20012444399999998,0.19337259,2.8044,4.2744,5.4929,288.0,68.0
6498,6825.0,0.179639407,0.16909661,1.8191,3.1312,3.5952,259.0,64.0
6499,6827.0,0.168793185,0.16496962699999998,1.0384,3.1156,2.4704,256.0,67.0
6500,6829.0,0.181258074,0.18009033100000002,1.0199,2.1525,1.5022,299.0,75.0
6501,6831.0,0.19885392600000001,0.195761897,1.0165,1.3940000000000001,1.5571,331.0,79.0
6502,6833.0,0.19175792600000002,0.189878202,0.7964,1.5893,2.1612,304.0,77.0
6503,6835.0,0.170960593,0.158037951,0.6574,2.1154,1.8386,239.0,59.0
6504,6839.0,0.196975407,0.19602613100000002,3.3292,1.8876,2.2084,272.0,70.0
6505,6841.0,0.20431525899999997,0.20282233100000002,3.0621,1.5519,2.7676,300.0,77.0
6506,6845.0,0.17805570399999998,0.17312394600000003,1.5915,3.8223,3.0380000000000003,281.0,66.0
6507,6847.0,0.176690667,0.16169356699999998,1.5038,3.4798,2.3543,242.0,61.0
6508,6851.0,0.205021037,0.203823287,2.4115,2.4887,2.5784,298.0,74.0
6509,6853.0,0.213848593,0.21252958800000002,2.4155,1.8845,1.764,336.0,79.0
6510,6855.0,0.22368651899999997,0.223263552,2.06,1.9796,1.3255,309.0,83.0
6511,6857.0,0.17314222199999998,0.17205021399999998,0.5295,1.6159999999999999,0.7722,276.0,68.0
6512,6861.0,0.19201896300000001,0.184931643,1.8473,1.6076,1.0963,269.0,68.0
6513,6863.0,0.195351407,0.192048059,2.8904,1.7286,1.0648,275.0,68.0
6514,6867.0,0.178305185,0.166746491,0.6127,2.4454,2.7294,256.0,63.0
6515,6869.0,0.181165037,0.173622185,0.8396,3.2482,2.9693,267.0,61.0
6516,6873.0,0.20238637,0.199573143,2.2938,3.8602,2.2188,293.0,71.0
6517,6875.0,0.232173037,0.23072481600000003,3.3339,3.2777,2.6068,318.0,95.0
6518,9523.0,0.23512829600000001,0.235411619,2.4274,2.7093,1.9295,297.0,78.0
6519,9525.0,0.19314251899999998,0.18105881699999998,2.6694,1.3796,1.0983,257.0,64.0
6520,9527.0,0.17799822199999998,0.173472154,2.1182,1.1312,0.8491,255.0,67.0
6521,9529.0,0.199220444,0.19404549199999999,1.0878,1.9434,1.0357,255.0,65.0
6522,9531.0,0.223210667,0.220102816,2.0786,3.4066,2.0915,261.0,70.0
6523,9533.0,0.20431348100000002,0.202292742,1.8966,2.7345,1.844,247.0,67.0
6524,9535.0,0.16407407400000001,0.15969613400000002,0.5793,1.0572,1.8091,249.0,64.0
6525,9537.0,0.12792237,0.11427692,0.2879,0.3981,0.111,225.0,53.0
6526,9539.0,0.133287407,0.12646753300000002,0.6565,0.4079,0.4354,236.0,55.0
6527,9541.0,0.153287407,0.149852281,0.8921,0.5402,0.4921,252.0,60.0
6528,9543.0,0.17867792600000001,0.173871864,0.7111,1.6304,0.3774,283.0,69.0
6529,9545.0,0.18476177800000002,0.18163431100000002,0.7969,1.6033,0.9188,283.0,71.0
6530,9547.0,0.21426963,0.21063964,3.0267,1.8562,1.633,267.0,68.0
6531,9549.0,0.178697778,0.17585026399999998,1.9,1.1233,0.6769,260.0,68.0
6532,9553.0,0.205241185,0.200215815,1.0489,2.3128,1.3168,257.0,68.0
6533,9555.0,0.20778459300000002,0.20454545300000002,0.7445,2.6284,1.6257,255.0,70.0
6534,9559.0,0.150953185,0.142244344,0.6679,0.5825,0.5561,242.0,58.0
6535,9561.0,0.14957748099999998,0.143012416,0.6467,0.5232,0.4041,248.0,61.0
6536,9565.0,0.173857481,0.17117129899999997,0.8320000000000001,0.9753,0.4359,277.0,69.0
6537,9567.0,0.18056296300000002,0.178772517,0.5259,1.0703,0.2747,315.0,83.0
6538,9569.0,0.23000207399999997,0.23040572,2.7188,2.5243,2.5858,280.0,75.0
6539,9571.0,0.206697185,0.204039377,2.63,1.4371,1.1514,255.0,68.0
6540,9573.0,0.177663407,0.172253988,1.5988,1.3295,0.5814,249.0,65.0
6541,9575.0,0.19482311100000002,0.18269012899999998,0.8749,2.1345,0.8853,279.0,65.0
6542,9577.0,0.194224,0.190389876,0.6458,2.4618,1.6639,281.0,69.0
6543,9579.0,0.20271051899999998,0.20033449600000003,0.6495,1.8323,1.4480000000000002,290.0,75.0
6544,9581.0,0.18213896300000001,0.178784833,0.7757,1.2383,1.3732,290.0,70.0
6545,9583.0,0.171631704,0.168149397,0.9624,1.3738,0.4998,279.0,67.0
6546,9585.0,0.18115822199999998,0.176611617,1.1605,1.1056,0.536,268.0,68.0
6547,9587.0,0.17871822199999998,0.17483027399999998,0.861,0.3733,0.5118,257.0,68.0
6548,9589.0,0.182943407,0.178438865,0.49200000000000005,0.42200000000000004,0.3735,276.0,74.0
6549,9591.0,0.16152237,0.155980057,0.1055,0.7139,0.5813,253.0,68.0
6550,9593.0,0.229211556,0.227155412,3.1567,2.2899,2.1359,275.0,74.0
6551,9595.0,0.18450666699999999,0.182147105,2.327,1.3761,0.7504,253.0,66.0
6552,9599.0,0.19464088899999998,0.19088475600000002,0.9304,2.1396,0.8573,280.0,72.0
6553,9601.0,0.19469066699999998,0.190966489,0.7689,2.3061,1.2183,284.0,73.0
6554,9605.0,0.188587852,0.177203905,1.4105,1.6072,0.8346,306.0,72.0
6555,9607.0,0.200193185,0.18962852300000002,2.8205,2.5849,1.3003,296.0,70.0
6556,9611.0,0.164218074,0.153430643,1.4817,0.0958,0.6809,245.0,61.0
6557,9613.0,0.159093037,0.137899031,0.1334,0.1961,0.2625,247.0,59.0
6558,9615.0,0.222264593,0.221397117,2.0996,1.4580000000000002,2.2575,289.0,78.0
6559,9617.0,0.195319407,0.19272432,0.9582,1.1662,0.9816,256.0,70.0
6560,9621.0,0.194972148,0.19262691199999998,1.4613,1.682,0.7975,287.0,74.0
6561,9623.0,0.188551407,0.1865484,0.9658,1.6537,1.1617,290.0,70.0
6562,9627.0,0.19097777800000001,0.186830548,1.0003,1.5718,0.9455,320.0,75.0
6563,9629.0,0.20245007399999998,0.198657279,1.4259,3.2087,0.9691,325.0,76.0
6564,9633.0,0.19171911100000003,0.18812596899999998,2.2636,0.4056,0.9047,269.0,71.0
6565,9635.0,0.194017185,0.182023945,0.3409,0.2206,1.1209,279.0,69.0
6566,9661.0,0.18886429600000001,0.18650361399999998,1.6839,1.1557,1.9274,279.0,71.0
