case-name,Porosity,Eff. Porosity,K(x)[D],K(y)[D],K(z)[D],M. time[s],S. Time[s]
1377.0,0.22165100000000001,0.22018075899999998,2.2306753706228406,2.2673213781046333,3.61472613569974,1377.0,1377.0
1379.0,0.21987029600000002,0.2176452,1.9034019060562355,1.9424815335824133,7.5666938377115684,1379.0,1379.0
1381.0,0.204093852,0.202767148,2.481722314570324,3.8249306826425413,2.288740607241836,1381.0,1381.0
1383.0,0.204910481,0.203793841,2.6845297779774278,3.149446887718979,2.6718814172743786,1383.0,1383.0
1385.0,0.20273951899999998,0.20132478899999998,2.4921000189709623,3.6940329195840396,2.191209937372991,1385.0,1385.0
1387.0,0.22271940699999998,0.22171317899999998,3.007425926870808,4.596981522087986,2.9473822930090865,1387.0,1387.0
1389.0,0.215689926,0.214717529,2.8202905173630217,2.194907351231033,3.3749108908346823,1389.0,1389.0
1391.0,0.217416815,0.21628735899999998,2.7978875894026087,2.253888503759807,3.035389098666176,1391.0,1391.0
1393.0,0.23089570399999998,0.22987407699999998,1.4844593391175365,2.188846951020633,17.07842085447869,1393.0,1393.0
1395.0,0.23092522199999999,0.22984082399999997,2.939755356282155,4.803570297134078,9.380071900259662,1395.0,1395.0
1397.0,0.19321766699999998,0.190446824,2.674878468383392,2.976098777529031,2.973007537532835,1397.0,1397.0
1403.0,0.22190300000000002,0.220913716,3.447053809186605,2.9350864026147687,4.08386759186036,1403.0,1403.0
1441.0,0.20227763,0.201033823,3.130723720913343,3.3915781229625726,2.3573605065188796,1441.0,1441.0
1443.0,0.19221866699999998,0.19111188899999998,3.0832463760185425,2.3720961937118186,1.9197959057618001,1443.0,1443.0
1445.0,0.194346778,0.192879852,3.849627865046723,2.6584001467959846,1.7907046919421061,1445.0,1445.0
1447.0,0.212624185,0.21150997800000002,2.7662332522463418,2.969128271887474,2.9716750840680692,1447.0,1447.0
1449.0,0.21989488899999998,0.218015142,3.2408208615339413,4.295644951846049,3.0244682329388346,1449.0,1449.0
1451.0,0.21196092600000002,0.209973401,2.639300590121309,3.0463568006199413,2.5648144486042574,1451.0,1451.0
1453.0,0.206524037,0.204849632,1.7382162304166568,2.8234803668521242,3.9080750927430574,1453.0,1453.0
1455.0,0.211039704,0.21006069100000002,3.2764256840102632,3.6059316263086343,3.788995724855524,1455.0,1455.0
1457.0,0.198675778,0.197161206,2.906148301375114,2.740632318003585,2.0637942632102706,1457.0,1457.0
1459.0,0.188125519,0.18672800399999998,2.61394497088921,1.9133101039812341,1.582765625813929,1459.0,1459.0
1461.0,0.20168488899999998,0.200493458,3.2798172917276838,2.039564880127302,1.7303140323993733,1461.0,1461.0
1463.0,0.209847037,0.20850056,2.908365195835305,3.2215753808081375,2.0612559406162747,1463.0,1463.0
1465.0,0.21066322199999998,0.20918640800000002,2.6144105725889766,4.328472325870826,2.1920079049204904,1465.0,1465.0
1467.0,0.196902926,0.19511751800000002,2.0176370722926644,2.962647136596593,1.6648633110065247,1467.0,1467.0
1469.0,0.20125129600000002,0.199760501,2.4565917641116726,2.7797950130695654,2.064738727788775,1469.0,1469.0
1471.0,0.21405766699999998,0.212907999,4.050707832901573,3.3343690117474116,3.1934794891124296,1471.0,1471.0
1473.0,0.195739407,0.194678298,3.2488571390770664,1.9569399497018787,2.7041485721424037,1473.0,1473.0
1475.0,0.194973222,0.19352551899999998,3.222131814562059,2.2324877007215913,1.4674964825181953,1475.0,1475.0
1477.0,0.201330037,0.199752188,1.9046055648676492,2.0632827084992513,2.020933173367671,1477.0,1477.0
1479.0,0.211789222,0.2088899,2.277933577368882,5.0280959264591525,1.5943028368074101,1479.0,1479.0
1481.0,0.20553711100000002,0.203907457,2.025489847890364,3.9452668284283794,2.4883737404859168,1481.0,1481.0
1483.0,0.206283185,0.204882885,2.463495930122428,3.3693636243759935,2.2424045518130282,1483.0,1483.0
1485.0,0.20875903699999998,0.207681699,1.9985413861007806,3.1545032762722527,2.6814657933074235,1485.0,1485.0
1487.0,0.217239593,0.21612525,3.0013935120987205,2.853989609180586,2.239424912465868,1487.0,1487.0
1493.0,0.222314222,0.220830583,3.4643321955508304,4.006031306347277,2.570608562782673,1493.0,1493.0
